序号,视频ID,视频标题,视频URL,发布时间,视频时长(s),作者昵称,作者ID,点赞数,收藏数,分享数,播放数,评论总数,层级,评论ID,评论内容,评论用户,评论用户ID,评论点赞数,回复数,评论时间,IP属地,回复目标用户
108,7391385791232068904,,,,,,,,,,,,L2,7391433727735497487,你不知道补贴么？[灵机一动],💸🌪💔🌊 ོ,69208255364,1,0,2024-07-14 18:17:56,北京,
109,7391385791232068904,,,,,,,,,,,,L2,7391454801714037558,一亩地补百来块钱？,墨莫呀,88730502233,0,0,2024-07-14 19:39:43,广西,
110,7391385791232068904,,,,,,,,,,,,L2,7391462293362967348,从前有座山[灵机一动],💸🌪💔🌊 ོ,69208255364,0,0,2024-07-14 20:08:48,北京,
111,7391385791232068904,,,,,,,,,,,,L2,7391647210138387263,@乐山设计师绍步 [感谢],乐山设计师绍步,813270167459028,0,0,2024-07-15 08:06:25,四川,
112,7391385791232068904,,,,,,,,,,,,L2,7391494399315772201,收费不是应当的吗？哪个不吃饭？,梦颖Melinda直播爆款,69462829804,1,0,2024-07-14 22:13:22,福建,
113,7391385791232068904,,,,,,,,,,,,L2,7391499343973581619,你这不是屁话嚒[抠鼻],大鹏飞呀飞,3267388711114135,1,0,2024-07-14 22:32:34,山东,
114,7391385791232068904,,,,,,,,,,,,L2,7391512228107551507,司机不用吃饭还是车不用烧油？,鑫选“阡陌臻源”计划,77695573764,1,0,2024-07-14 23:22:35,浙江,
115,7391385791232068904,,,,,,,,,,,,L2,7391906869008778011,那么多田吗？农机都有补贴的吖，你到当地政府问问,野人追风—得得地,12154165169,0,0,2024-07-16 00:54:03,广东,
116,7391385791232068904,,,,,,,,,,,,L2,7392081418735928091,一百亩[灵机一动]那你是富农家庭了,野人追风—得得地,12154165169,0,0,2024-07-16 12:11:18,广东,
117,7391385791232068904,,,,,,,,,,,,L2,7392097320295760690,一百亩哦,野人追风—得得地,12154165169,0,0,2024-07-16 13:13:02,广东,
118,7391385791232068904,,,,,,,,,,,,L2,7391859497146778387,你再不要胡说了，粮食可以自由定价，啥都不懂。,一瓢饮,99237512263,0,0,2024-07-15 21:50:08,云南,
119,7391385791232068904,,,,,,,,,,,,L2,7392296788235584271,提升了到时候你没到手里的大米小麦涨价后你是不是有开始叫唤老百姓饭都要吃不起了？,用一颗红豆换整个宇宙,3320134599448717,0,0,2024-07-17 02:07:19,北京,
120,7391385791232068904,,,,,,,,,,,,L2,7391514361095078719,好多,㿝 氼,108274074514,0,0,2024-07-14 23:30:52,江苏,
121,7391385791232068904,,,,,,,,,,,,L2,7392296616307442432,提升了到时候你没到手里的大米小麦涨价后你是不是有开始叫唤老百姓饭都要吃不起了？,用一颗红豆换整个宇宙,3320134599448717,0,0,2024-07-17 02:06:42,北京,
122,7391385791232068904,,,,,,,,,,,,L2,7391494142938923817,所以最近有狗渣针对中粮储黑,梦颖Melinda直播爆款,69462829804,0,0,2024-07-14 22:12:22,福建,
123,7391385791232068904,,,,,,,,,,,,L2,7392400458762945330,农药化肥[绝望的凝视],寒风吹蛋蛋凉飕飕,98640803488,0,0,2024-07-17 08:49:21,福建,
124,7391385791232068904,,,,,,,,,,,,L2,7391740514540847909,必须滴[看][看],埃克托,110923361409,0,0,2024-07-15 14:08:26,安徽,
125,7391385791232068904,,,,,,,,,,,,L2,7391904045923287846,年年增[灵机一动],野人追风—得得地,12154165169,0,0,2024-07-16 00:43:05,广东,
126,7391385791232068904,,,,,,,,,,,,L2,7391857813129855780,我花你🐴,逗包逗小包,98745621640,0,0,2024-07-15 21:43:36,北京,
127,7391385791232068904,,,,,,,,,,,,L2,7392427470202405682,自己回去花你🐴,77 小包包,96394845305,0,0,2024-07-17 10:34:09,四川,
128,7391385791232068904,,,,,,,,,,,,L2,7391671112083522345,您好，请关注一下山东省枣庄市薛城区茂源路大桥的施工情况，大桥总长度80米，修了8个月了，还没有通车，修个桥这么难吗？,用户4796027181029,1137360472122099,0,0,2024-07-15 09:39:07,山东,
