序号,视频ID,视频标题,视频URL,发布时间,视频时长(s),作者昵称,作者ID,点赞数,收藏数,分享数,播放数,评论总数,层级,评论ID,评论内容,评论用户,评论用户ID,评论点赞数,回复数,评论时间,IP属地,回复目标用户
137,7344891279248985384,,,,,,,,,,,,L1,7345020716079219497,[鼓掌][鼓掌][鼓掌][鼓掌],是77,1489215147739882,0,0,2024-03-11 16:31:47,广东,
138,7344891279248985384,,,,,,,,,,,,L1,7345020590896218880,[赞][赞][赞],杉艺💃🏻,86553564807,0,0,2024-03-11 16:31:17,安徽,
139,7344891279248985384,,,,,,,,,,,,L1,7345020241715790627,[抱抱你][大笑],科研小乐色,67061674813,0,0,2024-03-11 16:29:56,北京,
140,7344891279248985384,,,,,,,,,,,,L1,7345020229736792847,[赞][赞][赞][赞][赞][赞][赞],美食·家,105974385869293,0,0,2024-03-11 16:29:52,河南,
141,7344891279248985384,,,,,,,,,,,,L1,7345020156910797577,[赞][赞][赞],周锡桂,2692024027095088,0,0,2024-03-11 16:29:34,浙江,
142,7344891279248985384,,,,,,,,,,,,L1,7345019710097195795,[赞][赞][赞],咿咿呀,1953193142007368,0,0,2024-03-11 16:27:55,湖南,
143,7344891279248985384,,,,,,,,,,,,L1,7345019715888825088,第二[比心][比心][比心],是涵不是寒,99287323172,0,0,2024-03-11 16:27:54,广东,
144,7344891279248985384,,,,,,,,,,,,L1,7345019657139897097,[赞][赞][赞],sGC,110059704722,0,0,2024-03-11 16:27:40,江苏,
145,7344891279248985384,,,,,,,,,,,,L1,7345018873190597412,[玫瑰][玫瑰][玫瑰][玫瑰][玫瑰],冯凯军,111258909933,1,0,2024-03-11 16:24:38,辽宁,
146,7344891279248985384,,,,,,,,,,,,L1,7345018705179099954,[赞][赞][赞],手机用户65680781847,65680781847,0,0,2024-03-11 16:23:57,四川,
147,7344891279248985384,,,,,,,,,,,,L1,7345018263405953804,[赞][赞][赞],？徐伟,105978125795,1,0,2024-03-11 16:22:17,河南,
148,7344891279248985384,,,,,,,,,,,,L1,7345018192173122338,[比心][比心][比心],日月轮回,66828411793,0,0,2024-03-11 16:21:58,湖南,
149,7344891279248985384,,,,,,,,,,,,L1,7345018170926121769,[比心],杰歌盟🕊️踏雪赏梅,104433067473,0,0,2024-03-11 16:21:55,宁夏,
150,7344891279248985384,,,,,,,,,,,,L1,7345017953128137472,[比心][比心][比心],独孤啸,67933932414,0,0,2024-03-11 16:21:05,吉林,
151,7344891279248985384,,,,,,,,,,,,L1,7345017412431627019,[比心][比心][比心][比心][比心][比心],9哥,1644468586685085,0,0,2024-03-11 16:18:58,四川,
152,7344891279248985384,,,,,,,,,,,,L1,7345013853313499904,[赞][赞][赞][赞],一战成博,69021110909,0,0,2024-03-11 16:05:10,四川,
153,7344891279248985384,,,,,,,,,,,,L1,7345013523074302761,第二[比心][比心][比心],雪儿哈哈哈,94359550056,0,0,2024-03-11 16:03:53,山东,
154,7344891279248985384,,,,,,,,,,,,L1,7345013025508410121,@[比心][比心][比心][比心],淡雅如兰,65653677803,0,0,2024-03-11 16:01:55,福建,
155,7344891279248985384,,,,,,,,,,,,L1,7345007778677162790,第二[赞][赞][赞][福][福][福][福],岁月流沙,1393798383417044,0,0,2024-03-11 15:41:34,河南,
156,7344891279248985384,,,,,,,,,,,,L1,7345007540340015909,[赞][一起加油],漯河记忆,81818907897,0,0,2024-03-11 15:40:38,河南,
157,7344891279248985384,,,,,,,,,,,,L1,7345006977472643855,[赞][赞][赞],羽佳,100532275193,0,0,2024-03-11 15:38:28,山西,
