序号,视频ID,视频标题,视频URL,发布时间,视频时长(s),作者昵称,作者ID,点赞数,收藏数,分享数,播放数,评论总数,层级,评论ID,评论内容,评论用户,评论用户ID,评论点赞数,回复数,评论时间,IP属地,回复目标用户
82,7353867736360996148,,,,,,,,,,,,L1,7354146632516616969,小时候种过几次树,永恒,65244141782,18,0,2024-04-05 06:45:01,浙江,
83,7353867736360996148,,,,,,,,,,,,L1,7354151952077292342,生态绿色，人人有责,文旅东乡,99431810656,23,0,2024-04-05 07:05:40,,
84,7353867736360996148,,,,,,,,,,,,L1,7353999251825689354,蚂蚁森林我种了好几棵树呢[比心],小青龙（王者荣耀变现）,2013906554592877,104,0,2024-04-04 21:13:03,江苏,
85,7353867736360996148,,,,,,,,,,,,L1,7354158432511656730,我在蚂蚁森林种的树是真的吗？这对我很重要，有没有人解答一下[玫瑰][玫瑰][泪奔],💐ˢᵘⁿᵈᵃʸ 天气晴，宜收集快乐 °,98184505796,73,0,2024-04-05 07:30:48,广东,
86,7353867736360996148,,,,,,,,,,,,L1,7354143661817742099,植树造林，养护花草，是每个中國人贵任！,用户9016549242422一生平安,3474886936763631,68,0,2024-04-05 06:33:30,湖北,
87,7353867736360996148,,,,,,,,,,,,L1,7354000653184303906,植树造林，养护花草，人人有责[赞][赞][玫瑰][玫瑰][一起加油][一起加油],善良,1007618923170925,41,0,2024-04-04 21:18:29,北京,
88,7353867736360996148,,,,,,,,,,,,L1,7353997530960560933,植树造林，人人有责。,陀螺,1689270730359943,7,0,2024-04-04 21:06:21,河南,
89,7353867736360996148,,,,,,,,,,,,L1,7354000733148267275,我在支付宝蚂蚁森林新疆和甘肃种过树，我骄傲。,安&然,97580586983,417,0,2024-04-04 21:18:46,山东,
90,7353867736360996148,,,,,,,,,,,,L1,7354164554974593802,植树造林保护环境，利国利民[赞][赞],鸡尾酒,20602087458,51,0,2024-04-05 07:54:33,河南,
91,7353867736360996148,,,,,,,,,,,,L1,7353998222362821428,森林是一个国家的肺,@LDx♥️,3632377282180580,11,0,2024-04-04 21:09:02,广东,
