序号,视频ID,视频标题,视频URL,发布时间,视频时长(s),作者昵称,作者ID,点赞数,收藏数,分享数,播放数,评论总数,层级,评论ID,评论内容,评论用户,评论用户ID,评论点赞数,回复数,评论时间,IP属地,回复目标用户
95,7437907374364495119,,,,,,,,,,,,L1,7437909508074423079,第二,晓晓兵,104442350671,0,0,2024-11-17 00:07:43,江苏,
96,7437907374364495119,,,,,,,,,,,,L1,7437917844447707940,好好好！,tang,95708491437,0,0,2024-11-17 00:40:14,江苏,
97,7437907374364495119,,,,,,,,,,,,L1,7438057490313265983,全工业的国家，世界独一份,一个俗人,97422187553,0,0,2024-11-17 09:42:00,河南,
98,7437907374364495119,,,,,,,,,,,,L1,7438048826689225472,祖国祖国你最强，祖国祖国你最棒[比心],这位同学～,1222255780831565,1,0,2024-11-17 09:08:24,辽宁,
99,7437907374364495119,,,,,,,,,,,,L1,7437909015760356107,一半以上才有底气啊，中国加油，大家一起加油[一起加油][一起加油],天戒,98080145337,0,0,2024-11-17 00:05:52,安徽,
100,7437907374364495119,,,,,,,,,,,,L1,7439349477246796594,为中国制造打call,燕子,1411395897531011,0,0,2024-11-20 21:15:30,福建,
101,7437907374364495119,,,,,,,,,,,,L1,7437994716538831654,踏实  稳健  牢固,海 阳,251101262389997,0,0,2024-11-17 05:38:33,云南,
102,7437907374364495119,,,,,,,,,,,,L1,7437991248214835995,早上好 家人们,二划.,64250903672,0,0,2024-11-17 05:25:13,贵州,
103,7437907374364495119,,,,,,,,,,,,L1,7438044293585634084,都在突破，都在增长，就我工资在降低,悠悠苍天,102009063959,0,0,2024-11-17 08:50:47,江苏,
104,7437907374364495119,,,,,,,,,,,,L2,7437931020462244658,今天的还没到时间，昨晚上发的[呲牙],土土🦁,60499841613,0,0,2024-11-17 01:31:16,浙江,
105,7437907374364495119,,,,,,,,,,,,L2,7438022569419572009,大胆[吐舌],安,61134150504,0,0,2024-11-17 07:26:34,甘肃,
106,7437907374364495119,,,,,,,,,,,,L2,7438070575270724361,噢,e-Lun,2885539421230059,0,0,2024-11-17 10:32:45,山东,
107,7437907374364495119,,,,,,,,,,,,L2,7438268901026956084,呢是他们的家务事，不是你该问的,超级开心,85988529335,0,0,2024-11-17 23:22:23,浙江,
108,7437907374364495119,,,,,,,,,,,,L1,7438030452235010853,人工红利持续不了多久。,义乌黑蛋,4275375024115559,4,1,2024-11-17 07:57:03,浙江,
109,7437907374364495119,,,,,,,,,,,,L1,7438138510890550053,为中国🇨🇳制造点赞[赞][赞][赞],兵仔仔,64573546637,1,0,2024-11-17 14:56:22,江苏,
110,7437907374364495119,,,,,,,,,,,,L1,7438004316277080890,[赞][赞][赞][爱心][爱心][爱心][平安果][平安果][平安果],江运芳,2867168593587583,0,0,2024-11-17 06:15:44,江西,
111,7437907374364495119,,,,,,,,,,,,L1,7439196997477368615,祖国强大起来，国泰民安人民富起来,超声波gao,4218194180713357,0,0,2024-11-20 11:58:38,河北,
112,7437907374364495119,,,,,,,,,,,,L1,7513582249783329595,科技与狠活，第一大国，造福国人[玫瑰][咖啡],心若静沉😊😊,3061458021151008,0,0,2025-06-08 22:16:33,浙江,
113,7437907374364495119,,,,,,,,,,,,L1,7438029645478511399,中国制造，中国质造。,刚恣儿,4129364193589832,0,0,2024-11-17 07:54:00,山东,
114,7437907374364495119,,,,,,,,,,,,L1,7437982556953248551,东方大国的制造物美价廉，种类齐全，给世界各国带来了共创未来，和平相处，合作共赢，让各国人民享受时代发展的红利！[赞],老农民,1332207220694300,1,0,2024-11-17 04:51:28,重庆,
