序号,视频ID,视频标题,视频URL,发布时间,视频时长(s),作者昵称,作者ID,点赞数,收藏数,分享数,播放数,评论总数,层级,评论ID,评论内容,评论用户,评论用户ID,评论点赞数,回复数,评论时间,IP属地,回复目标用户
19,7386225241367924003,,,,,,,,,,,,L1,7386227457315848972,桂林山水甲天下！桂林是多么的美丽！为桂林点赞！[赞][赞][赞],猪猪尤物,91711825216,7,0,2024-06-30 17:34:59,浙江,
20,7386225241367924003,,,,,,,,,,,,L1,7386294403277669174,广西人挺起来啊，给人民网为我们广西的报道进行点赞,听说名字长会慢慢变得更帅,1842401942177052,25,0,2024-06-30 21:54:44,广东,
21,7386225241367924003,,,,,,,,,,,,L1,7386228065824932643,"上句:桂林山水甲天下，
下句:阳朔山水甲桂林。
漂亮[赞][赞][赞]",美美宝藏,3013081102037148,45,6,2024-06-30 17:37:19,浙江,
22,7386225241367924003,,,,,,,,,,,,L1,7393711812389389094,“桂”在开放，向新而行[赞][赞][赞],历史追寻者,1748661715095284,1,0,2024-07-20 21:38:04,广西,
23,7386225241367924003,,,,,,,,,,,,L1,7386288007240844082,大美广西[赞][赞][赞][赞],燕子,96774194855,2,0,2024-06-30 21:29:55,广西,
24,7386225241367924003,,,,,,,,,,,,L1,7386234297718440744,秀丽广西欢迎您,壹九玖九,690125936015069,25,0,2024-06-30 18:01:32,广东,
25,7386225241367924003,,,,,,,,,,,,L1,7386506617201148682,加快产业升级转型／科技发展／人才会聚／赶超世界领先,秦义朴,104160075296,2,0,2024-07-01 11:38:15,江苏,
26,7386225241367924003,,,,,,,,,,,,L1,7389739771347698473,[赞][赞][赞][一起加油][一起加油][圣诞帽][圣诞帽][圣诞帽],江运芳,2867168593587583,0,0,2024-07-10 04:44:47,江西,
27,7386225241367924003,,,,,,,,,,,,L1,7388654349826491175,[赞][赞][赞][一起加油][一起加油][一起加油][圣诞帽][圣诞帽][圣诞帽],江运芳,2867168593587583,1,0,2024-07-07 06:32:38,江西,
28,7386225241367924003,,,,,,,,,,,,L1,7386304305907434303,壮美广西欢迎您们[玫瑰][玫瑰],尘,923227448153549,2,0,2024-06-30 22:33:09,广西,
29,7386225241367924003,,,,,,,,,,,,L1,7386665140764885775,我爱广西[色][色][一起加油],九希我啊 ！,3441923107068202,1,0,2024-07-01 21:53:23,广西,
30,7386225241367924003,,,,,,,,,,,,L1,7386702382132216627,赞,🧐丶,104354633109,0,0,2024-07-02 00:17:55,广西,
31,7386225241367924003,,,,,,,,,,,,L1,7386240066462876467,希望你越来越好，有钱桂了，桂林山水甲天下直上云霄[鼓掌][鼓掌][鼓掌],69662185493,4055476884745976,9,0,2024-06-30 18:23:52,山东,
32,7386225241367924003,,,,,,,,,,,,L1,7386296896447562535,[九转大肠]我在广西被88号伤了心身！你开放了，我自闭了。,EI,2744834867334744,7,0,2024-06-30 22:04:25,广东,
33,7386225241367924003,,,,,,,,,,,,L1,7397051245485294362,我的家乡快点发展起来吧！游子们就不用出外挣钱了，我不想跟我老公两地分居，做留守妇女了！[流泪][流泪][流泪][流泪],傻傻的笨,2063123342703888,0,0,2024-07-29 21:36:45,广西,
34,7386225241367924003,,,,,,,,,,,,L1,7386687919857910582,偶是广西仁[调皮],喜喜,72598006351,1,0,2024-07-01 23:21:49,广西,
35,7386225241367924003,,,,,,,,,,,,L1,7386300736898712355,欢迎大家来广西旅游,☀︎驿路拾尘☼,82674697843,3,0,2024-06-30 22:19:19,广东,
36,7386225241367924003,,,,,,,,,,,,L1,7386417549296927542,[赞][赞][赞][一起加油][一起加油][一起加油][圣诞帽][圣诞帽][圣诞帽],江运芳,2867168593587583,2,0,2024-07-01 05:52:44,江西,
37,7386225241367924003,,,,,,,,,,,,L1,7386600556343739170,[赞][赞][赞][赞][赞][赞][赞]感谢人民网宣传广西,淼淼Aimee🤟,58610375427,3,0,2024-07-01 17:42:47,广西,
38,7386225241367924003,,,,,,,,,,,,L1,7386290976115770138,魅力广西[赞][赞]祖国大好,天津掌起物流有限公司,102082086284,3,0,2024-06-30 21:41:25,天津,
39,7386225241367924003,,,,,,,,,,,,L1,7386524052351075099,"上句:桂林山水甲天下，
下句:阳朔山水甲桂林。
漂亮[赞][赞][赞]",何安勇,75209112835,1,0,2024-07-01 12:45:53,四川,
40,7386225241367924003,,,,,,,,,,,,L1,7386472432641164066,@ 冫,尚,1389421705568349,1,0,2024-07-01 09:25:36,河南,
41,7386225241367924003,,,,,,,,,,,,L1,7386333673803301670,广西老表好,时来运转✨,2564516775986344,3,0,2024-07-01 00:27:12,广东,
42,7386225241367924003,,,,,,,,,,,,L1,7386295141201724175,我是广西人我爱的广西环更爱江毛南族自治县，祖国繁荣昌盛，我们也会越来越好,＃瑾玉,102578483279,7,0,2024-06-30 21:57:34,江苏,
43,7386225241367924003,,,,,,,,,,,,L1,7386285164022989595,我要嫁到广西去[赞][赞][赞],🌈🌈🌈春哥,64415803205,7,0,2024-06-30 21:18:52,福建,
