序号,视频ID,视频标题,视频URL,发布时间,视频时长(s),作者昵称,作者ID,点赞数,收藏数,分享数,播放数,评论总数,层级,评论ID,评论内容,评论用户,评论用户ID,评论点赞数,回复数,评论时间,IP属地,回复目标用户
96,7372772681235647780,,,,,,,,,,,,L1,7372915969527972608,@[巧克力][巧克力][巧克力][巧克力][巧克力][巧克力][巧克力][巧克力][巧克力][巧克力][巧克力][巧克力][巧克力][巧克力][巧克力][巧克力][巧克力][巧克力][巧克力][巧克力][巧克力][巧克力][巧克力][巧克力][巧克力][巧克力][巧克力][巧克力][巧克力][巧克力][巧克力][巧克力][巧克力][平安果][平安果][平安果][平安果][平安果][平安果][平安果][平安果][平安果][平安果][平安果][平安果][平安果][平安果][平安果][平安果][平安果][平安果][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心],彭海,2802010493552971,0,0,2024-05-25 20:39:34,云南,
97,7372772681235647780,,,,,,,,,,,,L1,7372915875957261091,@[玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][气球][气球][气球][气球][气球][气球][气球][气球][气球][气球][气球][气球][气球][气球][气球][气球][气球][嘴唇][嘴唇][嘴唇][嘴唇][嘴唇][嘴唇][嘴唇][嘴唇][嘴唇][嘴唇][嘴唇][嘴唇][嘴唇][嘴唇][嘴唇][嘴唇][嘴唇][嘴唇],彭海,2802010493552971,0,0,2024-05-25 20:39:12,云南,
98,7372772681235647780,,,,,,,,,,,,L1,7372896417876591410,[赞][赞][赞][赞][赞],江风快乐,2353400454069088,0,0,2024-05-25 19:23:42,云南,
99,7372772681235647780,,,,,,,,,,,,L1,7372780498626380583,[赞][赞][赞][比心][比心][比心][比心],蔡林得,108428848824,2,0,2024-05-25 11:53:53,广东,
100,7372772681235647780,,,,,,,,,,,,L1,7372783936604799779,[666][666][666],天天,98245152103,0,0,2024-05-25 12:07:14,重庆,
101,7372772681235647780,,,,,,,,,,,,L1,7374063704524030720,[鼓掌][微笑][玫瑰][玫瑰][呲牙][比心][微笑][耶][耶],吴光伏poiuytrewq,618398060907768,0,0,2024-05-28 22:53:22,宁夏,
102,7372772681235647780,,,,,,,,,,,,L1,7372896573775299391,[赞][赞]！,旖旎,3532088266987837,0,0,2024-05-25 19:24:20,安徽,
103,7372772681235647780,,,,,,,,,,,,L1,7372799801920963364,[666][666][666],一切都是平安,4208575044925475,0,0,2024-05-25 13:08:49,福建,
104,7372772681235647780,,,,,,,,,,,,L1,7372786406818595634,[赞][赞],红杰479648025130,1842380557004307,0,0,2024-05-25 12:16:48,安徽,
105,7372772681235647780,,,,,,,,,,,,L1,7372821393983013641,[赞][赞][赞],天津钢材厂家销售,2773441606852874,0,0,2024-05-25 14:32:34,天津,
106,7372772681235647780,,,,,,,,,,,,L1,7372952322882667300,祝我的家乡越来越好,薯条👑！,70715273643,0,0,2024-05-25 23:00:41,辽宁,
107,7372772681235647780,,,,,,,,,,,,L1,7373553868855378727,@7,欣卓笔记本电脑维修,106459699243,0,0,2024-05-27 13:55:01,湖北,
108,7372772681235647780,,,,,,,,,,,,L1,7373553836315902783,@,欣卓笔记本电脑维修,106459699243,0,0,2024-05-27 13:54:53,湖北,
109,7372772681235647780,,,,,,,,,,,,L1,7373553867768234788,@d,欣卓笔记本电脑维修,106459699243,0,0,2024-05-27 13:54:58,湖北,
110,7372772681235647780,,,,,,,,,,,,L1,7373553897278964491,@,欣卓笔记本电脑维修,106459699243,0,0,2024-05-27 13:55:04,湖北,
111,7372772681235647780,,,,,,,,,,,,L1,7373553766270272292,@y,欣卓笔记本电脑维修,106459699243,0,0,2024-05-27 13:54:35,湖北,
112,7372772681235647780,,,,,,,,,,,,L1,7373553003410785035,@,欣卓笔记本电脑维修,106459699243,0,0,2024-05-27 13:51:39,湖北,
113,7372772681235647780,,,,,,,,,,,,L1,7372779087640757046,辽宁鞍山家乡人报道[耶],哈基霏,1530126624887278,0,0,2024-05-25 11:48:24,辽宁,
114,7372772681235647780,,,,,,,,,,,,L1,7376745955007529740,[赞][赞][赞][抱抱你][抱抱你][抱抱你][爱心][爱心][爱心],江运芳,2867168593587583,0,0,2024-06-05 04:22:18,江西,
115,7372772681235647780,,,,,,,,,,,,L1,7376361218238104374,[赞][赞][赞][爱心][爱心][爱心][抱抱你][抱抱你][抱抱你],江运芳,2867168593587583,0,0,2024-06-04 03:29:36,江西,
116,7372772681235647780,,,,,,,,,,,,L1,7373056099430122259,[赞][赞][赞][爱心][爱心][爱心][抱抱你][抱抱你][抱抱你],江运芳,2867168593587583,0,0,2024-05-26 05:43:31,江西,
117,7372772681235647780,,,,,,,,,,,,L1,7373554187622548265,@,欣卓笔记本电脑维修,106459699243,0,0,2024-05-27 13:56:15,湖北,
