序号,视频ID,视频标题,视频URL,发布时间,视频时长(s),作者昵称,作者ID,点赞数,收藏数,分享数,播放数,评论总数,层级,评论ID,评论内容,评论用户,评论用户ID,评论点赞数,回复数,评论时间,IP属地,回复目标用户
89,7370214795678649634,,,,,,,,,,,,L1,7370217210940605236,[赞][赞][赞][赞],是言宝贝吖,101947829782,1,0,2024-05-18 14:07:04,河北,
90,7370214795678649634,,,,,,,,,,,,L1,7370217028332454656,[尬笑][尬笑][尬笑],平安喜乐！,74264158699,0,0,2024-05-18 14:06:20,江苏,
91,7370214795678649634,,,,,,,,,,,,L1,7370216575540151092,第一[赞][赞][赞],笑看红尘,60888432010,1,0,2024-05-18 14:04:34,四川,
92,7370214795678649634,,,,,,,,,,,,L1,7370216572277162767,妈妈我出息了，第一个评论[比心][比心][比心][呲牙][呲牙][呲牙],葡萄姐,57776088443,3,0,2024-05-18 14:04:33,湖北,
93,7370214795678649634,,,,,,,,,,,,L1,7370216373253522191,[赞][赞][赞],记得填名字哦,85832258044,0,0,2024-05-18 14:03:47,甘肃,
94,7370214795678649634,,,,,,,,,,,,L1,7370216293553750825,[鼓掌][鼓掌][鼓掌],用户8441556550683,64682379889,0,0,2024-05-18 14:03:30,福建,
95,7370214795678649634,,,,,,,,,,,,L1,7370216227447653160,[赞][赞][赞],A航子,63600762164,0,0,2024-05-18 14:03:16,江苏,
96,7370214795678649634,,,,,,,,,,,,L1,7370216142643135243,第一[不失礼貌的微笑][不失礼貌的微笑][不失礼貌的微笑],耦飘雪,3263000631318670,0,0,2024-05-18 14:02:56,广西,
97,7370214795678649634,,,,,,,,,,,,L1,7370215890056921919,首评,Yuyuyuyuyu,2023516309304703,0,0,2024-05-18 14:01:54,广西,
98,7370214795678649634,,,,,,,,,,,,L2,7370918013002023719,@桔还是芒果(ง＾▽＾)ง🍊 海南能产榴莲是不是能压价格了洋宝宝,棋棋娃,3633265151326040,0,0,2024-05-20 11:26:28,江苏,
99,7370214795678649634,,,,,,,,,,,,L1,7370216104646640438,[不失礼貌的微笑][不失礼貌的微笑][不失礼貌的微笑],耦飘雪,3263000631318670,0,0,2024-05-18 14:02:46,广西,
100,7370214795678649634,,,,,,,,,,,,L1,7370235385231917833,@黄元米果供应商-吴欢,可以了,72791458942,0,0,2024-05-18 15:17:32,江西,
101,7370214795678649634,,,,,,,,,,,,L1,7373060395378721547,[赞][赞][赞][爱心][爱心][爱心][抱抱你][抱抱你][抱抱你],江运芳,2867168593587583,0,0,2024-05-26 06:00:10,江西,
102,7370214795678649634,,,,,,,,,,,,L1,7371170145898644263,[赞][赞][赞][一起加油][一起加油][一起加油][抱抱你][抱抱你][抱抱你],江运芳,2867168593587583,0,0,2024-05-21 03:45:19,江西,
103,7370214795678649634,,,,,,,,,,,,L1,7371092322064663311,一个字好,月球,105115134530,0,0,2024-05-20 22:42:53,山东,
104,7370214795678649634,,,,,,,,,,,,L1,7370458234345374500,[赞][赞][赞][一起加油][一起加油][一起加油][抱抱你][抱抱你][抱抱你],江运芳,2867168593587583,0,0,2024-05-19 05:42:21,江西,
105,7370214795678649634,,,,,,,,,,,,L1,7370307093351908131,[赞][赞][赞],张～涛$🇨🇳🇭🇰,4435907716593616,0,0,2024-05-18 19:55:48,韩国,
106,7370214795678649634,,,,,,,,,,,,L1,7370217068153422607,怎么没人评论？？？我看错了,平安喜乐！,74264158699,0,0,2024-05-18 14:06:30,江苏,
107,7370214795678649634,,,,,,,,,,,,L1,7370249225411707660,谁是主力军？,金钰,108271175726,1,0,2024-05-18 16:11:15,广东,
108,7370214795678649634,,,,,,,,,,,,L1,7371401478634357514,"中储粮什么时候
能在农产品过剩时兜底收购
解决低收入人群的福利的同时
让辛勤劳动有所回报？",兔子来了,93450119326,0,0,2024-05-21 18:42:35,广东,
109,7370214795678649634,,,,,,,,,,,,L1,7370223544528552756,柠檬🍋,陈默寡言,101459168177,0,0,2024-05-18 14:31:40,云南,
110,7370214795678649634,,,,,,,,,,,,L1,7370259730520720166,[耶][耶][耶][耶][耶],莲叶,237118840900519,0,0,2024-05-18 16:52:02,北京,
111,7370214795678649634,,,,,,,,,,,,L2,7373460040630158115,-v day i[比心][色][比心][玫瑰],US governmenty%u,2333643259779801,0,0,2024-05-27 07:50:55,海南,
112,7370214795678649634,,,,,,,,,,,,L2,7370254002111562534,我猜应该是老中青运营团队轮番上阵[愉快],🇨🇳“蓝平画画”原创国风文创～阳,110924838090,6,0,2024-05-18 16:29:47,陕西,
113,7370214795678649634,,,,,,,,,,,,L2,7370242958270890763,不管交给谁的手上，不管怎么宣传，不管用什么方式，但是正确的价值观这个主线不能偏差。,微尘,105223644503,4,0,2024-05-18 15:46:58,浙江,
114,7370214795678649634,,,,,,,,,,,,L2,7373096619472421672,谁说的，就喜欢种东西,点赞达人,1680480971272927,0,0,2024-05-26 08:20:38,湖南,
115,7370214795678649634,,,,,,,,,,,,L2,7370646241296745243,田土都没有了，回去饿死[尬笑],仲夏白榆,1204654735361912,0,0,2024-05-19 17:51:53,广东,
116,7370214795678649634,,,,,,,,,,,,L2,7370227032720327434,回得去。,沐恩∮,92781507639,0,0,2024-05-18 14:45:08,河南,
117,7370214795678649634,,,,,,,,,,,,L2,7370226983055344421,那应该需要经过同意吧。,沐恩∮,92781507639,0,0,2024-05-18 14:44:57,河南,
118,7370214795678649634,,,,,,,,,,,,L2,7370231260738978575,你觉得会有人同意不[捂脸][捂脸],上海诚盛物流苏南全境,111087784975,0,0,2024-05-18 15:01:35,上海,
119,7370214795678649634,,,,,,,,,,,,L2,7370633364242154252,衡阳哪里，我们常宁发塑料化粪池，需要的每份，用不到的用来养鱼[哈欠],蓝胖,101452169866,0,0,2024-05-19 17:01:54,湖南,
